//Index  Name						Damage  MP      BP      Range   Radio   Delay   Type	Effect	ReqLevel	ReqEnergy	ReqLeadership	ReqKillCount	ReqGuildStatus	DivisionStat1	DivisionValue1	DivisionStat2	DivisionValue2	SkillDamageType	ElementImprintBonus	AddDamageOption   DW      DK      FE      MG      DL      SU      RF      GL      RW      SL	GC
1198	"Add Chill Explosion Damage"			100	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1199	"Add Toxic Explosion Effect"			100	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1200	"Add Bleed Explosion Effect"			100	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1201	"Add Chill Explosion Effect"			100	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1202	"Destruction Strike Enhancement Skill"		120	30	24	5	4	0	2	0	0		0		0		0		0		4		150		-1		-1		0		135			0		  0	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0
1203	"Sword Blow Enhancement Skill"			30	19	17	5	7	0	2	0	0		0		0		0		0		-1		-1		-1		-1		0		105			1		  0	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0
1204	"Solid protection enhancement skill"		120	65	20	0	0	0	0	332	0		1052		0		0		0		-1		-1		-1		-1		1		100			0		  0	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0
1205	"Solid Protection Enhancement Max HP"		0	0	0	0	0	0	0	332	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1206	"Solid Protection Enhancement Party Damage"	0	0	0	0	0	0	0	332	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1207	"Solid Protection Enhancement HP Convert Rate"	0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1208	"Solid Protection Enhancement Dmg Convert Rate"	0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1209	"Solid Protection Enhancement Defense Party"	0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1210	"Solid Protection Enhancement Defense"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1211	"Dark Plasma Enhancement Skill"			100	19	15	6	5	5000	0	0	0		200		0		0		0		4		80		-1		-1		0		105			1		  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4
1212	"Ice Blast Enhancement Skill"			100	14	10	6	6	0	2	0	0		1000		0		0		0		4		80		-1		-1		0		105			1		  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4
1213	"Busting Flare Enhancement Skill"		100	14	13	6	0	0	1	0	0		800		0		0		0		4		80		-1		-1		0		105			1		  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4
//Index  Name						Damage  MP      BP      Range   Radio   Delay   Type	Effect	ReqLevel	ReqEnergy	ReqLeadership	ReqKillCount	ReqGuildStatus	DivisionStat1	DivisionValue1	DivisionStat2	DivisionValue2	SkillDamageType	ElementImprintBonus	AddDamageOption   DW      DK      FE      MG      DL      SU      RF      GL      RW      SL	 GC
1500	"Sword's Fury"					0	21	17	0	0	0	0	324	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0
1501	"Sword Blow"					30	19	17	5	7	0	2	0	0		0		0		0		0		-1		-1		-1		-1		0		105			1		  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0
1502	"Strong belief"					0	80	25	0	0	0	0	325	0		1040		0		0		0		-1		-1		-1		-1		1		100			0		  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0
1503	"Solid protection"				0	65	20	0	0	0	0	326	0		1052		0		0		0		-1		-1		-1		-1		1		100			0		  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0
2001	"Dark Plasma"					30	22	10	6	5	5000	0	0	0		0		0		0		0		4		80		-1		-1		0		105			1		  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2
2002	"Ice break"					180	7	1	6	6	0	2	0	0		295		0		0		0		4		80		-1		-1		0		105			1		  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1
2003	"Ice Blast"					140	13	10	6	6	400	2	0	0		1000		0		0		0		-1		-1		-1		-1		0		105			1		  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3
2004	"Death Fire"					160	5	1	6	6	0	1	0	0		100		0		0		0		4		80		-1		-1		0		105			0		  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1
2005	"Bursting flare"				70	10	13	6	0	0	1	0	0		800		0		0		0		-1		-1		-1		-1		0		105			1		  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3
2006	"Death Ice"					160	5	1	6	6	0	2	0	0		100		0		0		0		4		80		-1		-1		0		105			0		  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1
end
